GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
5.0	5.0	0.1349081365	0.1043346854	0.0587687903	0.0536546568	0.049964209	0.0729658793	0.0814205043	0.0989739919	0.1223335719	0.1400858984	0.175328084	0.2032768631	0.2268591426	0.214268671	0.239950688	0.2543307087	0.23661815	0.2507357035	0.2245367056	0.2333969617	0.1961743418	0.196436809	0.1935178557	0.1712638193	0.1741748191	0.1516901296	0.1393700787	0.1421140539	0.132665235	0.1231846019	0.1305814046	0.1215064026	0.0988546886	0.1087568599	0.1017577348	0.1144516026	0.108844349	0.1022906228	0.1086375567	0.1060367454	0.1211007715	0.09744691	0.1138709934	0.1026883003	0.1222142687	0.1263580689	0.1297224211	0.1330072377	0.1247832657	0.1404358546	0.1391951006	0.1440944882	0.1589278613	0.1591744214	0.1482701026	0.1634136642	0.1693629205	0.1612343912	0.1697367375	0.1843474111	0.1798934224	0.2021474588	0.1806331027	0.2064264694	0.2080092261	0.1947665633	0.2034597948	0.174317983	0.206752565	0.1953789867	0.17153424	0.1953789867	0.21885787	0.1860812853	0.202481508	0.2100214746	0.1900023861	0.1909409051	0.2127574962	0.1881412551	0.2055038575	0.2052493438	0.1988705957	0.1879185556	0.2095522151	0.2075479201	0.2020599698	0.2147936053	0.1803626819	0.2195975503	0.2197486678	0.1876322278	0.1940189295	0.2073808956	0.2069354967	0.1966754156	0.2154060288	0.1875845065	0.2144197884	0.2109679472	0.1948620059	0.1832736817	0.2060844667	0.2057901853	0.1962300167	0.1842519685	0.1746838463	0.1972560248	0.1974866778	0.2036824942	0.1966515549	0.1646782789	0.1832100533	0.1854768154	0.1865744055	0.1916646783	0.1800684005	0.1884275829	0.157870039	0.166412153	0.1862483099
5.0	5.0	0.0981150084	0.0899467112	0.0679312813	0.0522945995	0.042591267	0.0519685039	0.0644317188	0.0901694106	0.1118587449	0.1353137676	0.1761632069	0.1789628569	0.2040483576	0.2053686471	0.2199077388	0.2182772608	0.2184601925	0.2234629762	0.2075479201	0.2233993478	0.1948858665	0.1839338265	0.1636204565	0.1620297463	0.1627694265	0.1417640977	0.1423049392	0.1316630876	0.1480314961	0.1246162412	0.1191760121	0.1168297145	0.109305655	0.1072774994	0.089684244	0.1025689971	0.0936451125	0.1119780482	0.1113338105	0.101169172	0.1260637875	0.0940109759	0.1106975264	0.1252366182	0.1158673348	0.1109202259	0.1270261672	0.1226039927	0.1483575917	0.134136642	0.1502903046	0.1579336674	0.1465203213	0.1543545693	0.1551419709	0.1471884196	0.1528752088	0.1571303587	0.1633659429	0.1726795514	0.1691799889	0.1774516822	0.1685834725	0.1808001273	0.1898035473	0.1867255229	0.1851348127	0.190376203	0.1734430923	0.188125348	0.1841088046	0.1993875766	0.1907022986	0.19209417	0.2074922453	0.1896206156	0.1791219279	0.181301201	0.1913306291	0.1880696731	0.2191044301	0.1930565497	0.2085341605	0.1998250219	0.1794639306	0.200938519	0.1844269466	0.1799331902	0.1824146982	0.1811103158	0.192857711	0.1935735306	0.1909409051	0.1875765529	0.1975343991	0.1930724569	0.1727431798	0.192714547	0.1847132745	0.197128768	0.1783981548	0.1722023383	0.1829873539	0.1645112543	0.1916487712	0.1806012885	0.1705320926	0.1877117633	0.1688538933	0.1859540285	0.1769665155	0.1757496222	0.168273284	0.1669132268	0.1786526684	0.1846496461	0.164391951	0.1702219041	0.165171399	0.1772687505	0.1665871312
5.0	5.0	0.0976139346	0.0879185556	0.062992126	0.0525809274	0.0554998807	0.0562634216	0.0746679392	0.0901694106	0.1453591028	0.1513242663	0.1670245765	0.2038495188	0.2085102998	0.2229539489	0.223820886	0.2352899069	0.2237095363	0.2066412153	0.2087886741	0.2022349479	0.1963413664	0.200230653	0.1591585143	0.1760836714	0.155849837	0.1296906069	0.1304939155	0.1202338344	0.1292054402	0.1327288634	0.1089397916	0.1064503301	0.109234073	0.1001193033	0.1087250457	0.107675177	0.0993716695	0.1041040325	0.0997613935	0.1137914579	0.1137039688	0.0924838941	0.1167581325	0.1114928816	0.1097590074	0.1172671598	0.1374294122	0.1364193112	0.1263580689	0.1490734113	0.1426548954	0.1393939394	0.1316789947	0.1551419709	0.1492961107	0.1586415334	0.1455499881	0.1635011533	0.1660860574	0.1679074207	0.1813250616	0.1664519208	0.166412153	0.1619740714	0.1809273841	0.1754394337	0.1753042233	0.1972719319	0.1915294679	0.1829237254	0.1902648533	0.1928258968	0.1814443649	0.170046926	0.1788356001	0.1730851825	0.1636840849	0.1804660781	0.1746520321	0.1984490575	0.1879185556	0.1694822238	0.1793048596	0.1645112543	0.1628807763	0.178127734	0.1889127495	0.1894774517	0.1842281079	0.1925634296	0.1787322039	0.1687107293	0.1998170683	0.178748111	0.1847450887	0.174246401	0.1684721228	0.1640101805	0.1716614969	0.1661815	0.1549431321	0.156716774	0.1526366022	0.177276704	0.1582438559	0.1514674302	0.1621808638	0.1511095204	0.1675415573	0.148564384	0.1424640102	0.1412948381	0.1537182852	0.1551022031	0.1409051141	0.1421538217	0.1563031894	0.1200190885	0.1186908455	0.1167819932	0.1227073888
10.0	5.0	0.1465282749	0.1255468066	0.0969458363	0.0750815239	0.1107611549	0.1620615605	0.188674143	0.2208303508	0.2421140539	0.3102362205	0.3748270103	0.4063071661	0.4231607413	0.438248628	0.4215541239	0.4119541875	0.4033086773	0.3767676768	0.3909647658	0.4000874891	0.3438240674	0.3301519128	0.3118428378	0.3163127336	0.2855802116	0.2558418834	0.243832021	0.2216654736	0.2241469816	0.2104907341	0.1873220393	0.1814205043	0.1596039131	0.1569553806	0.1445398871	0.1544181977	0.1341843633	0.1599379623	0.1494869959	0.1317108089	0.1464407858	0.1329754235	0.1254195498	0.1168853893	0.1226914817	0.1143322994	0.1182931679	0.1353694425	0.1301041915	0.1289588801	0.1290304621	0.1489620616	0.1522468782	0.1663803388	0.1408494393	0.1465680426	0.1484609878	0.1663644317	0.1746758928	0.1680267239	0.170134415	0.1701741828	0.1533126541	0.1688220791	0.1574723614	0.1765370238	0.1533762825	0.1565656566	0.1556669053	0.1953551261	0.1630875686	0.1672711366	0.16703253	0.1529149765	0.1796468623	0.1535194464	0.183249821	0.1716853575	0.1659667542	0.1559293725	0.1799490973	0.1513242663	0.1865107771	0.1742225404	0.1610912272	0.1767676768	0.1649327925	0.1899546648	0.1783822477	0.1744531934	0.1730533683	0.1858904001	0.1673665792	0.1925634296	0.1708343275	0.1593812137	0.1665155492	0.1889922851	0.167724489	0.1713115406	0.158259763	0.1639226915	0.1622285851	0.1615286726	0.1636840849	0.1616082081	0.174158912	0.1719637318	0.1573291975	0.165171399	0.1489302474	0.1497892309	0.159588006	0.1571303587	0.1478962857	0.1463294361	0.1450409608	0.1730374612	0.1608048994	0.143052573	0.1403881333
10.0	5.0	0.1361011692	0.1334924044	0.0988069673	0.0846019248	0.1057504176	0.1476258649	0.2024656009	0.2053925078	0.2554282987	0.2759246003	0.3533285612	0.376266603	0.3960311779	0.3816988785	0.4150401654	0.4184442854	0.4334208224	0.4080967152	0.4051141335	0.4056231607	0.334136642	0.3148572338	0.2894376839	0.2774675893	0.27858904	0.2467271137	0.2465521355	0.224051539	0.2047482701	0.191616957	0.1803070071	0.1696333413	0.1757098545	0.1642806013	0.1501710014	0.1354251173	0.1432275511	0.1397995705	0.1469100453	0.1465282749	0.1369442456	0.1405631114	0.1291179512	0.1232084626	0.1164399905	0.1475701901	0.1365227074	0.1356557703	0.1381452318	0.1456613378	0.1296746998	0.1550942496	0.1451841247	0.1565736101	0.1539489382	0.1503618866	0.1490336435	0.1448898433	0.1478803786	0.1643044619	0.1530740476	0.1765211167	0.1543386622	0.1582995307	0.163079615	0.1571144516	0.1774755428	0.1829078183	0.1603913147	0.1797979798	0.1539727989	0.1561043506	0.1686073332	0.15522946	0.1715103794	0.1709377237	0.1638988308	0.166412153	0.1800445399	0.1619661179	0.1842201543	0.1705082319	0.1698083194	0.1703332538	0.1696333413	0.159039211	0.1734510459	0.1683607731	0.1891434025	0.1745724966	0.1623399348	0.1591426072	0.1641692516	0.1494949495	0.1578302712	0.1702378112	0.1754155731	0.1742225404	0.1668893661	0.1736737453	0.1540602879	0.1507277499	0.1477928895	0.1331822159	0.1565258888	0.1411596278	0.1396802672	0.1699117156	0.1720989422	0.1488029905	0.1599538694	0.1527956733	0.1541716376	0.1644317188	0.1413346059	0.1437047642	0.1638192953	0.1486995944	0.1365624751	0.1551499244	0.15012328
10.0	5.0	0.1428298735	0.0908295554	0.0872584109	0.0887536785	0.1138630398	0.1450966356	0.2029189533	0.2063469339	0.2466952995	0.2963254593	0.3389167263	0.3915851428	0.4191521514	0.4046289668	0.3859778891	0.3583870198	0.3770619582	0.3607571781	0.3328879345	0.3366420107	0.2673029508	0.2557305337	0.2595402847	0.2580688778	0.2025451364	0.187504971	0.2010021475	0.1616320687	0.1675972322	0.1499323948	0.1401733874	0.1489700151	0.1136960153	0.1137675972	0.1278374294	0.1050027837	0.1196293645	0.1064185159	0.1240038177	0.114125507	0.1032530025	0.0847053209	0.1045653384	0.1048118985	0.1003340492	0.1118985127	0.1027598823	0.1241072139	0.1094170047	0.1166229221	0.1251888968	0.1292293009	0.1369760598	0.1324027678	0.1369124314	0.1264535115	0.1291099976	0.1234391156	0.1315119701	0.1364352183	0.1366817784	0.1412312097	0.1364670325	0.1448898433	0.1531297224	0.1389087728	0.1467907421	0.1687823113	0.1482462419	0.1624512845	0.1277976617	0.1506402609	0.1432911795	0.1691163605	0.1552612742	0.1639704128	0.1577189215	0.160208383	0.1626262626	0.1552851348	0.1582836236	0.1729658793	0.1638908773	0.1480712638	0.1343434343	0.152286646	0.1573212439	0.1667382486	0.162920544	0.1642169729	0.161910443	0.1520321323	0.1555078342	0.157249662	0.1492881572	0.1437524855	0.1488348047	0.1750576632	0.1564622604	0.1534637716	0.1405551579	0.1375566691	0.1398950131	0.1564940746	0.1460033405	0.1305893581	0.1515628728	0.1546170365	0.1234709298	0.1468702776	0.1328243061	0.1289350195	0.1478008431	0.1389962618	0.1527399984	0.1286964129	0.1405551579	0.1220233834	0.1283066889	0.1267080251	0.1229221347
20.0	5.0	0.2233118587	0.171216098	0.1360295872	0.1512208701	0.2289668337	0.3195180148	0.3710172592	0.4772846576	0.4871868289	0.5857790503	0.6515390122	0.6660303826	0.6768949336	0.6728704366	0.664694186	0.6450489143	0.6780641056	0.6292133938	0.6338185	0.6315358307	0.5401495268	0.5242583313	0.4952596834	0.4957925714	0.4573530581	0.414038018	0.3856358864	0.3576234789	0.3576712002	0.3185556351	0.3035950052	0.2918953313	0.2829873539	0.2403006442	0.2461385509	0.2189135449	0.1890161457	0.2002386065	0.2171319494	0.192006681	0.1715421936	0.1692197566	0.1598504732	0.1440388133	0.1516583154	0.1726000159	0.1549431321	0.1488268512	0.1298178637	0.1352580927	0.1295315358	0.123502744	0.1327050028	0.1269148175	0.1241469816	0.124902569	0.1282271534	0.1262308121	0.1135448978	0.1301121451	0.1393064503	0.1385349559	0.1356557703	0.1172114849	0.1417959119	0.1447784936	0.1236459079	0.1388849121	0.1099737533	0.1384713274	0.1435934145	0.1461305973	0.1258967629	0.1214189135	0.1277260797	0.135218325	0.1313051778	0.1389724012	0.1263342082	0.1418277261	0.1184363318	0.1324982105	0.1331106339	0.1019963414	0.1350831146	0.1258013203	0.1207667223	0.1320925793	0.1240276784	0.127543148	0.1309154538	0.1461385509	0.1130597312	0.1232959516	0.1284816671	0.1167660861	0.1157162173	0.1178636761	0.1231289271	0.1215859381	0.1284816671	0.1181579575	0.1208542114	0.1120655373	0.1049868766	0.1278931043	0.116129802	0.1182056788	0.1260478804	0.120170206	0.1001352104	0.1045494313	0.1257297383	0.1114610674	0.1079535513	0.1111349718	0.1127813569	0.1198520639	0.0967629046	0.0993398552	0.1183170286
20.0	5.0	0.2138869005	0.1583552056	0.1233357194	0.1513163127	0.211787163	0.3314483417	0.3759086932	0.4427821522	0.4908375089	0.5875447387	0.6539012169	0.6826612583	0.6940507437	0.669195896	0.6720909886	0.6931281317	0.6564940746	0.6499005806	0.6199554601	0.6153105862	0.5752962698	0.5395291498	0.5142289032	0.4784935974	0.4590233039	0.4353933031	0.4123598187	0.4009067048	0.3806967311	0.3830271216	0.327455659	0.3147538376	0.2943450251	0.2578143641	0.2398393383	0.2188419629	0.1987751531	0.2035075161	0.1897160582	0.1917203531	0.1874572497	0.1722023383	0.1778891275	0.1451364034	0.1477690289	0.1355921419	0.1344945518	0.1372305735	0.1324425356	0.1289588801	0.1272409131	0.1439513243	0.123733397	0.1330947268	0.1178239084	0.1238765609	0.1119303269	0.1130835918	0.1268591426	0.1225005965	0.1299769347	0.1232402768	0.1217211485	0.1266841645	0.1333969617	0.1149049551	0.117298974	0.1098942178	0.1129801957	0.0928020361	0.0935099022	0.1228664599	0.1176409767	0.1192475941	0.1092579337	0.1248866619	0.1038892866	0.1217927305	0.1021156446	0.0941064185	0.1065775869	0.0980911477	0.1269784459	0.1310824783	0.1161616162	0.1073808956	0.1066889366	0.0971367215	0.1199475066	0.0925634296	0.1055038575	0.108772767	0.11155651	0.1125586574	0.1098942178	0.0957925714	0.0868686869	0.0937405552	0.1094329118	0.1189612662	0.0966754156	0.0945359103	0.0866618945	0.1025689971	0.0915056073	0.111643999	0.1039847292	0.1007635409	0.1177920942	0.0957607572	0.0880855802	0.0940030223	0.1070468464	0.0947586097	0.0985524537	0.1001352104	0.0894933588	0.0937485087	0.0961425276	0.0758848326	0.0867971049
20.0	5.0	0.1728704366	0.1594527957	0.1216177523	0.1520082717	0.2381293247	0.2980195657	0.386884594	0.4003101885	0.4908852303	0.5819374851	0.6172751133	0.6331742623	0.6427264774	0.6622524457	0.6456056629	0.6742066333	0.6385747236	0.6309790822	0.5916328641	0.5761552533	0.5248787083	0.5180068401	0.4699673904	0.4663962459	0.4473793049	0.4378748111	0.4117633023	0.3717489859	0.344380816	0.3232561839	0.3159548238	0.3020599698	0.25802911	0.2342161775	0.212566611	0.2102044063	0.2029030462	0.1978525412	0.1572178478	0.1626819375	0.1750497097	0.1635170604	0.144221745	0.1633420822	0.138940587	0.109464726	0.14026883	0.1472043267	0.1330151913	0.1308915931	0.1317028553	0.1142925316	0.1157400779	0.1245764734	0.1180386543	0.1140459715	0.1220233834	0.1064503301	0.1108725046	0.1198282033	0.1253718285	0.1307086614	0.1287361807	0.0999125109	0.1270500278	0.1194862006	0.1190169411	0.1229459954	0.1113099499	0.1260876481	0.101169172	0.1187385668	0.1122723296	0.1246401018	0.1140777857	0.11240754	0.1152946791	0.1091943053	0.1217052414	0.1160820806	0.1190328482	0.1322596039	0.1144516026	0.1231846019	0.1169012964	0.0869561759	0.1071184284	0.1163922691	0.1177523264	0.0984570111	0.1006124234	0.0960311779	0.0982661258	0.1295951642	0.1050743657	0.1009464726	0.1249980116	0.1004215382	0.1228187386	0.1120893979	0.1194384793	0.1002624672	0.0990455738	0.1015191283	0.1109043188	0.0895013123	0.1088523026	0.1052016225	0.1161695697	0.1053288793	0.1077228983	0.0983456613	0.1032768631	0.10535274	0.099840929	0.1013282431	0.1017338742	0.1069195896	0.0973355603	0.0966913227	0.0868209656
40.0	5.0	0.3164161298	0.2142368568	0.1813171081	0.2248071264	0.3923884514	0.5307325221	0.549256343	0.5748508709	0.6193987115	0.6764256741	0.7442615128	0.7203372306	0.7667780164	0.7093772369	0.7279487791	0.71240754	0.7048834805	0.6416686551	0.6631909648	0.6507675177	0.6226358069	0.6215143562	0.5785572258	0.5091068162	0.5145231846	0.4902012248	0.4408732999	0.3957766643	0.4042471964	0.3784935974	0.3689493359	0.3378270898	0.3045096636	0.2912431401	0.2871072934	0.2544181977	0.241652748	0.2361250298	0.2400620377	0.212264376	0.174477054	0.1622285851	0.1488029905	0.1639147379	0.1372464806	0.1286964129	0.1286009703	0.1469657202	0.1221824545	0.1128052175	0.1180545614	0.1075399666	0.1219199873	0.1044380816	0.0904080172	0.1007555874	0.1040085898	0.0944961425	0.0819772528	0.0816511572	0.0934939951	0.0950847053	0.0828282828	0.0839735942	0.0762745566	0.0855324903	0.0770937724	0.0929531536	0.0710331663	0.0817784141	0.0856358864	0.0794639306	0.0690129643	0.0615525332	0.0764018134	0.0774994035	0.0791935099	0.0631671041	0.070524139	0.0632307325	0.0716694504	0.0719398712	0.0740077945	0.0794241629	0.066483735	0.0635011533	0.0536944246	0.0722739203	0.0720830351	0.0631432435	0.065561123	0.0676847212	0.0578461783	0.0609242027	0.0553010419	0.0736498847	0.0720512209	0.0591903285	0.0660781039	0.0666348525	0.0585938121	0.0583870198	0.0600334049	0.0596198202	0.0530422334	0.0630398473	0.0645430685	0.0559770938	0.0571383123	0.0618309075	0.0539648453	0.0597391235	0.0502584904	0.0683925873	0.0700628331	0.0474508868	0.0649646067	0.0575996182	0.0526206951	0.0517855723	0.0547522469
40.0	5.0	0.3425435457	0.2738884912	0.1580529707	0.2783504335	0.4029825817	0.5171080888	0.6045414778	0.6017656884	0.6742304939	0.7731806251	0.7634216178	0.7736180705	0.8300803309	0.7741827726	0.7666746202	0.7413743737	0.7714785652	0.7253718285	0.7079774119	0.7247355444	0.6932394814	0.6522468782	0.6285930168	0.6078183409	0.5701662292	0.5352262785	0.5324504891	0.4522309711	0.4610355524	0.4234709298	0.3944086535	0.36958562	0.3632545932	0.3423049392	0.3104430128	0.3000159071	0.2786367613	0.2491768074	0.2520639466	0.2424958244	0.2209576076	0.1850632307	0.2089318381	0.1722421061	0.1527797662	0.1596436809	0.1305098226	0.1463453432	0.1388849121	0.1364034041	0.1174819057	0.1216177523	0.1297701424	0.1114769745	0.1010021475	0.0983933826	0.0973991887	0.0896524298	0.0961266205	0.0790264853	0.0960709457	0.1005010737	0.0872902251	0.0881014873	0.0997295793	0.0818340889	0.0839895013	0.0726954585	0.073538535	0.0774119144	0.0789310427	0.0649805138	0.0724727591	0.0841962936	0.0730136006	0.0678596994	0.0584824624	0.0650043745	0.0769903762	0.0665712241	0.0676608606	0.0539966595	0.0735067208	0.0713831226	0.0647896286	0.0569633341	0.0718762427	0.0638033882	0.0656406586	0.0592539569	0.0725045733	0.0585938121	0.052215064	0.0565099817	0.0758927861	0.0644158117	0.0563509107	0.0584745089	0.0656724728	0.0523184602	0.0557543943	0.051204963	0.0384156526	0.0576871073	0.0533285612	0.057408733	0.0540682415	0.0510140778	0.0540125666	0.0727590869	0.0419152151	0.0518889684	0.0506402609	0.0472043267	0.0371112702	0.0542511731	0.0453988706	0.0568837986	0.0476338185	0.0445796548	0.0476656327
40.0	5.0	0.2779288953	0.2276465442	0.149964209	0.2668973197	0.3610355524	0.4913624433	0.5499721626	0.6313528991	0.6056311143	0.6467430208	0.6782152231	0.737540762	0.7028791856	0.6805774278	0.6929452	0.686351706	0.6613377873	0.6472281874	0.6102680347	0.6728624831	0.5663485246	0.5868209656	0.5605901535	0.532275511	0.4894456375	0.4573928259	0.43832021	0.4265091864	0.3956335004	0.338479281	0.3590471646	0.3000556749	0.2945120496	0.2898592221	0.2574962221	0.267493836	0.2400779448	0.2206156049	0.2003817705	0.19014555	0.1895092659	0.1681221665	0.1735703492	0.149646067	0.1392269148	0.1307722898	0.1139743896	0.1285930168	0.1117792094	0.0948858665	0.1288634375	0.094416607	0.1001113497	0.1077547125	0.0919828203	0.0972719319	0.0752326414	0.081301201	0.0882764654	0.0855404438	0.0766245128	0.0784538296	0.0618309075	0.0791537421	0.0775630319	0.0840292691	0.0673109043	0.0706195816	0.0738964448	0.0644555794	0.0757814364	0.0705877674	0.0759086932	0.0632943609	0.0778334526	0.0746838463	0.0699117156	0.0619263501	0.0693788276	0.0660462897	0.0727193192	0.0699117156	0.0543466158	0.0771335401	0.0617831862	0.0552453671	0.0567963096	0.0591505607	0.0731090432	0.0568678915	0.0571144516	0.060741271	0.0544579655	0.0512129166	0.066945041	0.0616002545	0.050194862	0.0427980593	0.062761473	0.0547999682	0.0632466396	0.0564781675	0.0540921021	0.0451364034	0.0543307087	0.0560009544	0.0545215939	0.0637795276	0.0532013044	0.058967629	0.0566849598	0.0400302235	0.051117474	0.0520719001	0.0439115565	0.0474508868	0.0541795912	0.0452875209	0.0497812773	0.0569633341	0.0439672314
0.0	10.0	0.0889286566	0.0897081047	0.0667382486	0.0267637	0.0101646385	0.0027439752	0.002179273	0.0057265569	0.004963016	0.0047482701	0.0066809831	-0.0002067923	0.0055754394	0.0073968027	0.0044937565	-0.0002386065	0.0103475702	0.001081683	0.0119621411	-0.0028473714	-0.0047085023	0.0085102998	0.0151833294	0.0024735544	0.010633898	0.0206712797	0.0119780482	0.011023622	0.025984252	0.0224687823	0.0365704287	0.0427901058	0.0398950131	0.0395371033	0.0438240674	0.0731249503	0.0594766563	0.0843235505	0.0860176569	0.110474827	0.1102918953	0.1099021713	0.1436968106	0.1413664201	0.1491052255	0.1647260002	0.1702616718	0.1947586097	0.2053129722	0.2016384316	0.2067446115	0.2071581961	0.2150242583	0.2218086376	0.2389644476	0.2400302235	0.2787640181	0.2799411437	0.269426549	0.2897637795	0.2801081683	0.3200429492	0.2940427901	0.310864551	0.2999920464	0.3142845781	0.3132188022	0.3315358307	0.3249105225	0.3226039927	0.3437842997	0.3450807285	0.3228664599	0.3368328959	0.3519923646	0.3592221427	0.3432355047	0.3530501869	0.3493835998	0.3828919112	0.3481189851	0.347554283	0.3656565657	0.3402211087	0.3628091943	0.365863358	0.3525491132	0.3341923169	0.3674540682	0.3360136801	0.3558736976	0.3580450171	0.3578461783	0.3588483258	0.3175057663	0.3343991092	0.3371908057	0.3407699038	0.3548397359	0.3444683051	0.3416050266	0.3453829635	0.338248628	0.3344945518	0.340730136	0.3477451682	0.3165592937	0.3731090432	0.339720035	0.3179511652	0.3451602641	0.3308438718	0.3019168059	0.3236300008	0.3392825897	0.3256183886	0.3316789947	0.3241469816	0.3137994114	0.3250377794	0.3154537501
0.0	10.0	0.072297781	0.0721228028	0.0489859222	0.0184363318	0.000548795	-0.0007396803	-0.0018770381	0.0052493438	0.0050107373	-0.0041278931	0.0032689096	0.0030382566	0.0053368329	0.0035075161	0.0061162809	0.0015509425	0.0120893979	0.0007714945	0.0125825181	0.0042392428	0.0048357592	0.0143084387	0.0097669609	0.0110633898	0.00815239	0.0181181898	0.0078501551	0.0132188022	0.0227153424	0.0278851507	0.027455659	0.0363238686	0.0278692436	0.0408732999	0.0436570429	0.0511970095	0.0578064106	0.0630159866	0.0677165354	0.0769028871	0.0849996023	0.0879265092	0.0983615684	0.1071025213	0.1263898831	0.1140221109	0.140960789	0.1424560566	0.1553964845	0.1626262626	0.1585222302	0.1686471009	0.1922134733	0.1889525173	0.2147220234	0.2140698322	0.2035790981	0.2006044699	0.2139743896	0.214197089	0.2345820409	0.2248150799	0.2392348684	0.2624274238	0.2464010181	0.2581643204	0.2368169888	0.2604072218	0.2569792412	0.277578939	0.2539012169	0.2760041358	0.2727352263	0.2637477134	0.2706275352	0.274636125	0.2626580768	0.2843553647	0.2725761553	0.2870198043	0.2648453034	0.2864471487	0.2799968186	0.2802115645	0.2880060447	0.2925395689	0.2695378987	0.2880458125	0.2951801479	0.2780322914	0.2796627694	0.2709774914	0.2866459874	0.3104350593	0.2751292452	0.2874413426	0.2692118031	0.2574007794	0.294877913	0.2635329675	0.2839815478	0.2758530184	0.2772369363	0.2658951722	0.2464328323	0.269052732	0.2797661656	0.2910999761	0.2764893025	0.2668655054	0.2788037859	0.2605981071	0.2708025133	0.2808239879	0.2688220791	0.2739600732	0.2428696413	0.2720591744	0.2636920385	0.2619979321	0.2519605504
0.0	10.0	0.0886423288	0.0449693788	0.047005488	0.0188896842	0.0028394178	0.0023860654	0.004111986	0.0017656884	-0.000691959	0.0078024338	0.0059651634	-0.0015907103	0.00815239	0.0034836555	0.0129404279	0.0038654259	0.0088920703	0.0067605186	0.0145152311	0.008915931	0.0065298656	0.0114690209	0.0087886741	0.008295554	0.0009941939	0.0117951165	0.0247912193	0.0090909091	0.0146981627	0.0192714547	0.0265966754	0.0346059015	0.0409687425	0.0400143164	0.0424640102	0.0558259763	0.0482382884	0.0605822	0.0735623956	0.0775232641	0.1002226994	0.1069673109	0.1132267557	0.1024735544	0.138869005	0.1269784459	0.1258092738	0.1518810149	0.1632943609	0.1455897558	0.1481428458	0.1621092818	0.1680187704	0.2049868766	0.1878310666	0.2122802831	0.207993319	0.2199315995	0.2079137835	0.2537341923	0.2192873618	0.244380816	0.2762188817	0.2828282828	0.2573291975	0.2577348286	0.2628489621	0.283623638	0.2631114293	0.260900342	0.2531138153	0.2691322676	0.2753121769	0.2967947188	0.2811739442	0.2811978048	0.2805058459	0.2940905114	0.2781118269	0.2689334288	0.2726715979	0.3034836555	0.2924998012	0.2738407699	0.2916090034	0.2903682494	0.3053288793	0.3325459318	0.282152231	0.2678676529	0.2993000875	0.2947904239	0.2912988149	0.2870277579	0.2894933588	0.292165752	0.302091784	0.2888013998	0.2993159946	0.2867016623	0.2954346616	0.2788833214	0.2949892627	0.2906386702	0.2941780005	0.2821045097	0.2721307564	0.2940109759	0.2766324664	0.267104112	0.2964606697	0.2841962936	0.243052573	0.2615684403	0.2722341525	0.2583313449	0.2575200827	0.2854450012	0.2570110554	0.2793923487	0.265632705
2.5	10.0	0.0726795514	0.0707866062	0.0638511095	0.037858904	0.0326890957	0.0396802672	0.0404517617	0.054998807	0.0622763064	0.0717489859	0.0910761155	0.0990296667	0.096579973	0.112884753	0.1067127973	0.0922930088	0.0999204645	0.1131074525	0.0954744293	0.0957209894	0.0907341128	0.0968424401	0.0865744055	0.0786844826	0.0837668019	0.0769824227	0.0803149606	0.0714149368	0.0760200429	0.0546329436	0.0752724091	0.0596357274	0.0647339537	0.0850393701	0.0910443013	0.0682812376	0.0920464487	0.0934621809	0.0922214269	0.1119064662	0.1316949018	0.1377952756	0.1333890082	0.1406028792	0.1485325698	0.1425117315	0.1609560169	0.1644555794	0.1801638432	0.1890877277	0.188515072	0.2157718921	0.2017338742	0.2155332856	0.2050345979	0.1891115883	0.2207110475	0.2216734272	0.2418197725	0.2402052016	0.2236777221	0.2817227392	0.2600652191	0.2617116042	0.2793525809	0.2735067208	0.2772130756	0.2860097033	0.2752087807	0.2731885787	0.269124314	0.315278772	0.2975503062	0.2653225165	0.283321403	0.2835838702	0.2816034359	0.2962379703	0.2954346616	0.3047721308	0.2642249264	0.2873061322	0.2994909727	0.2912351865	0.2676051857	0.3000556749	0.3029666746	0.2880458125	0.3143163923	0.306044699	0.2735783027	0.2684959835	0.2908693232	0.2946631671	0.2769665155	0.2754394337	0.2745565895	0.2692595244	0.2891513561	0.2784935974	0.2973912352	0.2800047721	0.2834884276	0.2712638193	0.275948461	0.2846575996	0.2900262467	0.2795752804	0.2550385747	0.2669370874	0.2895649407	0.2699992046	0.2843792253	0.279511652	0.2620933747	0.2578302712	0.2890161457	0.2681698879	0.2608048994	0.2546488507	0.2367613139
