GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
5.0	5.0	0.0016190212	0.0041631973	0.0038393931	0.0017300398	0.0015357572	0.0015635119	0.0044037376	0.0121565362	0.0273475807	0.0525210473	0.0903506337	0.1391525581	0.198232954	0.2590526413	0.3329632713	0.4063558146	0.4784253863	0.5455268758	0.6058377278	0.6867055232	0.7063373115	0.750883523	0.7875474142	0.8221389583	0.848746415	0.8740123971	0.89683597	0.9017762975	0.9302248127	0.9426773985	0.9561291516	0.964029975	0.9737348506	0.9808862985	0.9798223702	0.9870663336	0.98853733	0.988352299	0.9897677861	0.9931631048	0.9915718383	0.9756591729	0.9895457489	0.9897307799	0.9895827551	0.9885928393	0.984901471	0.9869738181	0.9852807845	0.9819872329	0.9799611435	0.9780368212	0.9777777778	0.9740031455	0.9702932741	0.9522435008	0.9669904709	0.9618373578	0.960579147	0.9596724951	0.9553242668	0.9557960958	0.9495512998	0.9451568138	0.9406883153	0.9381163845	0.9377185679	0.9322971598	0.9310944583	0.9257470626	0.9248959201	0.9209825146	0.9165880285	0.9117679711	0.9082893885	0.9071606994	0.9043667314	0.9011656953	0.8952447035	0.8927560366	0.8898695532	0.8860579147	0.8815339069	0.8790544916	0.878841706	0.8701637524	0.86811916	0.8652974373	0.8604958831	0.8594227033	0.8540383014	0.8507447497	0.845378851	0.8419650291	0.824137293	0.8334443519	0.8303080766	0.8269775187	0.8420575446	0.8176704598	0.8147377186	0.8103247294	0.8069941715	0.8042834675	0.7978813951	0.7950504209	0.7903506337	0.7846609307	0.7823665464	0.7748635396	0.7736145804	0.7564992136	0.7649458784	0.7628457767	0.756018133	0.7533536867	0.7492552503	0.7443426774	0.7234526783	0.7319178462	0.7137200481
5.0	5.0	0.000841891	0.0036081044	0.003450828	0.001396984	0.0012027015	0.0015080026	0.0042094551	0.0117957258	0.0264039227	0.0511610695	0.08788047	0.1354056805	0.1929595707	0.2516421501	0.322555278	0.3951151818	0.4649366269	0.5301230456	0.5903783884	0.6673327782	0.6870200759	0.7333425849	0.7695068924	0.7993523915	0.8290128597	0.8529188639	0.8783236192	0.8816264224	0.9096586178	0.9201128689	0.9306226293	0.9398279212	0.9499213618	0.9574336201	0.9561754094	0.9602830974	0.9619206217	0.9667869368	0.9663983717	0.9677953557	0.9692848552	0.9518734388	0.9683134425	0.9680543991	0.966907207	0.9653344435	0.9648626145	0.9603571098	0.9581644926	0.9557035803	0.9542048293	0.9530853918	0.9489129429	0.9446942363	0.9447312425	0.9257378111	0.9368489222	0.934943103	0.9338791748	0.9272828199	0.9275973726	0.9252382274	0.9249051716	0.9195670275	0.9159311685	0.912387825	0.9086039412	0.9044592469	0.8972615413	0.8929965769	0.89683597	0.8928115459	0.885641595	0.8832084374	0.8802016838	0.8762142659	0.8727541863	0.8689980572	0.8656027385	0.860865945	0.8563696919	0.853224165	0.8516143954	0.8457211583	0.8453140901	0.8389952817	0.8355629568	0.8320196133	0.8275788695	0.8247016375	0.8193727449	0.8150522713	0.8126006106	0.808853733	0.7889166435	0.8018318068	0.7940605051	0.7893977241	0.8062818022	0.787140346	0.7783513739	0.7734665556	0.7705800722	0.7666204089	0.7614117865	0.7582200019	0.7515773892	0.7497455824	0.7431214728	0.7421685632	0.7346192987	0.7182255528	0.7251457119	0.7199093348	0.7115274308	0.7072254603	0.7026551947	0.7028772319	0.6824590619	0.6912572856	0.6719493015
5.0	5.0	0.0004810806	0.0030252567	0.0026181885	0.0011749468	0.0012027015	0.0014524933	0.0046535295	0.0126561199	0.0280136923	0.0537700065	0.0922101952	0.1413451753	0.1993708946	0.2575261356	0.327773152	0.4011379406	0.4702655195	0.5376445555	0.5973170506	0.6708853733	0.6895457489	0.7291516329	0.7639837173	0.797104265	0.8240170229	0.8461189749	0.8667499306	0.8713572023	0.8963918956	0.9119252475	0.9208807475	0.9251457119	0.9357942455	0.9404755297	0.9399111851	0.9434637802	0.9468220927	0.9479970395	0.9488019243	0.9469516144	0.9498843556	0.9307799056	0.9496345638	0.9457396614	0.9443149227	0.9433527616	0.9386622259	0.9291053752	0.9243593302	0.9261726339	0.9244518457	0.9231381256	0.9069756684	0.9103894902	0.904931076	0.8856878527	0.8980201684	0.89367194	0.8916365991	0.8890369137	0.8886298455	0.8791377556	0.8755018966	0.8738273661	0.8707466001	0.8610139698	0.8608936997	0.847534462	0.8463595152	0.8404292719	0.8400499584	0.8367471551	0.8301045425	0.8251734666	0.8189471737	0.8154593394	0.8093070589	0.8029975021	0.7978813951	0.7907577019	0.7881487649	0.7846424276	0.7752891109	0.7703672865	0.7652141734	0.7632250902	0.7590711444	0.7531964104	0.7466463133	0.7405772967	0.7348875937	0.7289573504	0.7222869831	0.7189009159	0.6981034323	0.7074382459	0.7009991674	0.6939494865	0.7088074753	0.6813118697	0.6749930613	0.6702192617	0.6640577297	0.6590156351	0.651808678	0.6457859191	0.6390322879	0.6303450828	0.6237764826	0.6151355352	0.6090572671	0.5887501156	0.5960865945	0.5846331761	0.5779443057	0.5703117772	0.5660745675	0.5588306041	0.54268665	0.549403275	0.5262929041
10.0	5.0	0.0014524933	0.0039689148	0.0035896013	0.0015912665	0.0013692293	0.0024794153	0.009593857	0.0275603664	0.0619298733	0.1164400037	0.1922101952	0.2867240263	0.3950411694	0.502238875	0.6228605791	0.7428531779	0.8505319641	0.9476362291	1.0367008974	1.1575076325	1.1896290129	1.2553242668	1.3130261819	1.3647145897	1.4104727542	1.4462299935	1.4820704968	1.4883985568	1.531307244	1.5493662689	1.5735868258	1.5871773522	1.5978813951	1.6109723379	1.6147099639	1.6192339717	1.6248681654	1.62740309	1.6288740864	1.6324914423	1.630483856	1.6112128782	1.6271810528	1.6290868721	1.6273568323	1.6279766861	1.6242575631	1.6260523638	1.6207789805	1.617152373	1.613044685	1.6133962439	1.6075585161	1.6060875197	1.5984919974	1.5752798594	1.5908039597	1.5886205939	1.5797298548	1.5785179017	1.5750855768	1.5714774725	1.5725599038	1.5637246739	1.5584512906	1.5509390323	1.5505412157	1.5472846702	1.5418077528	1.5327412342	1.5295031918	1.5249514294	1.5161161995	1.5117124618	1.506346563	1.5029142381	1.5034785827	1.496364141	1.4868072902	1.4807382737	1.4788232029	1.472513646	1.4678786197	1.4643445277	1.4580257193	1.4529558701	1.4475252105	1.4379035989	1.4337404015	1.4311684707	1.4293921732	1.4185216024	1.4159589231	1.4084374133	1.379785364	1.39683597	1.3925617541	1.3842631141	1.4064205754	1.3742344343	1.3673605329	1.3646128226	1.3604218707	1.3489962069	1.3436488112	1.3384864465	1.3320936257	1.326376168	1.3198908317	1.3129984272	1.3073087242	1.2870570821	1.2946155981	1.2929318161	1.2840780831	1.2772781941	1.270931631	1.2640484781	1.2391618096	1.2496808215	1.2216856323
10.0	5.0	0.0012582108	0.0037468776	0.0033120548	0.0015635119	0.0014524933	0.00250717	0.0094828384	0.027116292	0.0611804977	0.1153298177	0.1915718383	0.2865297437	0.3947913776	0.4994634101	0.6221667129	0.7409936164	0.8471458969	0.9459431955	1.0361458044	1.1565362198	1.1845776668	1.2470533814	1.3043667314	1.3546118975	1.4054769174	1.4414006846	1.4744379684	1.4810158201	1.5297807383	1.5460634656	1.5609307059	1.5832084374	1.5984919974	1.6045055047	1.6078823203	1.6163197336	1.6178739939	1.6258765843	1.6229901008	1.6272735683	1.6282912388	1.603080766	1.632065871	1.632889259	1.6312147285	1.6265056897	1.6248404108	1.6224165048	1.621056527	1.6112683875	1.6142381349	1.6098991581	1.6016745305	1.5947636229	1.5940234989	1.5642890184	1.5848367101	1.5868720511	1.5789804792	1.5718845407	1.5685632343	1.5675085577	1.564483301	1.5628920344	1.5524562864	1.5492737534	1.5438800999	1.538763993	1.5283189934	1.5206679619	1.5180127671	1.5148209825	1.509510593	1.504190952	1.5016560274	1.4941437691	1.4890739199	1.4845961699	1.479313535	1.473438801	1.4645018041	1.4601628273	1.4591636599	1.4575446387	1.4430104543	1.4408548432	1.4351188824	1.4278564159	1.4211397909	1.419844574	1.4128781571	1.4033120548	1.4011656953	1.3971412712	1.366352114	1.3846516792	1.377629753	1.3691090758	1.3984549912	1.36113424	1.3548709409	1.3482930891	1.3433527616	1.3377833287	1.3311869738	1.3208344898	1.3167175502	1.3096123601	1.301767046	1.2949579054	1.2889906559	1.263188084	1.2778795448	1.2686187436	1.2648996207	1.2532149135	1.2417614951	1.2425663799	1.2129336664	1.2291978906	1.1965121658
10.0	5.0	0.0013414747	0.0035803497	0.0027847164	0.0015080026	0.0013692293	0.0028124711	0.0105652697	0.0291146267	0.0637061708	0.1186048663	0.1955685077	0.2887778703	0.3948468869	0.4968267185	0.6127578869	0.730668887	0.8357387362	0.9333980942	1.0250716995	1.1361087982	1.1640114719	1.228513276	1.2799426404	1.3310204459	1.3746415025	1.4139235822	1.4383569248	1.4511518179	1.4932556203	1.5171708761	1.5332315663	1.5423258396	1.5547784254	1.5634841336	1.5699417152	1.5736053289	1.5799056342	1.5847441947	1.588352299	1.5897770377	1.5921546859	1.5630308077	1.5920436673	1.5900083264	1.5894162272	1.5845406606	1.5837080211	1.5693218614	1.5598575261	1.5638634471	1.5587565917	1.5621056527	1.5403645111	1.5420020353	1.5395966324	1.5091682857	1.5252752336	1.5243685817	1.5193079841	1.5171246184	1.5125543529	1.5044499954	1.4951799426	1.5011656953	1.4908132112	1.4808307892	1.4827088537	1.4677676011	1.4630678139	1.4521139791	1.4524285318	1.4486816542	1.4416227218	1.4346933111	1.4275511148	1.4230918679	1.4126931261	1.404662781	1.4012397077	1.3913960588	1.3890646683	1.381367379	1.3699324637	1.3645665649	1.3543898603	1.3548431862	1.3479137756	1.3430104543	1.3357942455	1.3270885373	1.3236192062	1.3110000925	1.3048570636	1.300471829	1.2718752891	1.2853733	1.2768526228	1.2710796558	1.2869368119	1.2530021279	1.2490424646	1.2379961143	1.2320566195	1.224877417	1.2177259691	1.2101489499	1.201868813	1.1914608197	1.1806457582	1.1737811083	1.1650661486	1.1352113979	1.1476547322	1.1342584883	1.1267092238	1.11594042	1.1081228606	1.1007678786	1.0777962809	1.0887038579	1.057045055
20.0	5.0	0.0020075863	0.0044962531	0.0037006199	0.0019243223	0.0018410584	0.0049495791	0.0211120363	0.0598667777	0.1297899898	0.2331205477	0.36811916	0.5271347951	0.701396984	0.8690443149	1.0565547229	1.2137940605	1.357498381	1.4861874364	1.6039781663	1.7744102137	1.8039504117	1.8906836895	1.9676195763	2.0342954945	2.093570173	2.1459802017	2.1931168471	2.1944490702	2.2602553428	2.2833934684	2.3078360625	2.328698307	2.3504209455	2.3658710334	2.3755203997	2.381737441	2.3825423258	2.3873808863	2.3932093626	2.3969932464	2.3970117495	2.3565362198	2.3894347303	2.3979184013	2.3942177815	2.3936996947	2.3876214266	2.393940235	2.3863077065	2.3826810991	2.3787121843	2.3816449255	2.3822185216	2.3741141641	2.36429827	2.3222129707	2.3572763438	2.3577019151	2.346979369	2.338495698	2.3381718938	2.338949024	2.3318993431	2.329725229	2.319289481	2.312859654	2.305772967	2.3035988528	2.2945693404	2.2929410676	2.2894254788	2.2793227866	2.2788139513	2.2681931724	2.2655749838	2.2571190674	2.2522435008	2.2521232306	2.2439263577	2.2357479878	2.2279489314	2.2256637987	2.2218614118	2.2156073642	2.2180590249	2.2019428254	2.2012304561	2.1943010454	2.1887501156	2.178184846	2.1708853733	2.1711444167	2.1654177075	2.1553150153	2.1138403183	2.1429364419	2.13755204	2.1294476825	2.1668702008	2.1190859469	2.1122398002	2.1143769081	2.1001387732	2.0959015635	2.0870293274	2.0798131187	2.0788879637	2.0655934869	2.0639652142	2.0563511888	2.0547136645	2.0115089277	2.0412156536	2.0350078638	2.0279859376	2.0218799149	2.0118142289	2.0081783699	1.9635303913	1.9865945046	1.9504394486
20.0	5.0	0.0012859654	0.0039134055	0.0033675641	0.0017022851	0.0016467758	0.0048663151	0.0208344898	0.0589508743	0.1281247109	0.232149135	0.3687020076	0.5289943566	0.7075585161	0.8738736238	1.0651031548	1.2361087982	1.378758442	1.5120547692	1.6322046443	1.7991673605	1.8298454991	1.9134980109	1.9848274586	2.0436765658	2.1027569618	2.1505597188	2.2043019706	2.1953649736	2.2531501527	2.2788139513	2.2980664261	2.3205939495	2.3478675178	2.3478860209	2.3568692756	2.360394116	2.3674715515	2.3756961791	2.374752521	2.3724858914	2.3797206032	2.3415764641	2.3813303728	2.379128504	2.3801739291	2.3707188454	2.3713572023	2.3774817282	2.3645480618	2.3622814321	2.3543158479	2.3560551392	2.3504949579	2.3371727264	2.3355444537	2.2925710056	2.3274400962	2.3250346933	2.3241095383	2.3106855398	2.31080581	2.3098343973	2.3063928208	2.2999167361	2.2957812934	2.2887408641	2.2854288093	2.2799518919	2.2629290406	2.2609954667	2.2682764363	2.2529281155	2.2483671015	2.2466555648	2.2326579702	2.2388842631	2.2246553798	2.2182903136	2.2154223332	2.2100194283	2.1997502082	2.1965214173	2.1971320196	2.1838005366	2.1763992969	2.1787399389	2.1707836063	2.1630215561	2.1524192802	2.1491812379	2.1439633639	2.1373947636	2.1340827089	2.1303080766	2.0839208067	2.1174299195	2.1100749376	2.1039689148	2.1423350911	2.0911092608	2.0804329725	2.076047738	2.0779628088	2.0708113609	2.0554167823	2.0528633546	2.047247664	2.0365343695	2.0326024609	2.0233231566	2.0184938477	1.9782033491	2.0032195393	2.0008141364	1.9890184106	1.977444722	1.9667961884	1.9704875567	1.9311962254	1.957230086	1.9115274308
20.0	5.0	0.0007031178	0.0031085207	0.0024794153	0.0015080026	0.0015080026	0.005504672	0.0236377093	0.0645018041	0.1369506892	0.2434452771	0.3840780831	0.5437875844	0.7193819965	0.8793690443	1.0618281062	1.2294476825	1.3691553335	1.5004533259	1.6172726432	1.7780183181	1.7988713109	1.8833287076	1.9527153298	2.0160606902	2.0693958738	2.1238597465	2.1545378851	2.1611990008	2.2225367749	2.2505874734	2.2710889074	2.2797391063	2.2977426219	2.3109445832	2.3184568415	2.3246461282	2.3279489314	2.3427791655	2.3472754186	2.3463687668	2.3498288463	2.3110463503	2.3566009807	2.3546766583	2.3516976594	2.3452123231	2.3486261449	2.3335738736	2.3183365714	2.3264779351	2.3160144324	2.3296882228	2.2975945971	2.3088629845	2.3022666297	2.257128319	2.2907206957	2.2845684152	2.2830881673	2.28340272	2.2815246554	2.2694791378	2.2593486909	2.2706078268	2.2689425479	2.2502729207	2.2574243686	2.2361828106	2.225349246	2.2251364604	2.2260338607	2.2223147377	2.2175316866	2.2118512351	2.2030160052	2.2049958368	2.1886298455	2.1837080211	2.1796743455	2.1635303913	2.1635026367	2.1639374595	2.1491442317	2.1411693959	2.1276898881	2.1421870663	2.1380331205	2.1323804237	2.1263021556	2.1209825146	2.109408826	2.1045887686	2.0951429364	2.0913683042	2.051808678	2.0803774632	2.072966972	2.0693588676	2.1042002035	2.0531964104	2.0500693866	2.0434360255	2.0350263669	2.0317328152	2.0226662966	2.0149782589	2.0125821075	1.9994819132	1.9887501156	1.9883245444	1.9765010639	1.9329632713	1.9617540938	1.9437783329	1.9350078638	1.9343139976	1.9252197243	1.9234434268	1.8902581182	1.9209270053	1.8731982607
40.0	5.0	0.0003145527	0.0027754649	0.0027014525	0.0012582108	0.0014802479	0.0073087242	0.0331020446	0.0898695532	0.1822185216	0.3074474975	0.4628735313	0.6363493385	0.8229901008	0.9906929411	1.1702932741	1.332334166	1.469987973	1.5966231844	1.7192987325	1.8829308909	1.9222407253	2.0053103895	2.08471644	2.1477009899	2.2082801369	2.2636876677	2.3014709964	2.3142103802	2.3726616708	2.3931908595	2.4204644278	2.4482098251	2.4609122028	2.4763067814	2.4771301693	2.489564252	2.502137108	2.495152188	2.5038949024	2.4987972985	2.5050050884	2.4720788232	2.500841891	2.5003330558	2.4977981312	2.4905634194	2.4899528171	2.4915533352	2.4929965769	2.4836247571	2.4754648904	2.4732630216	2.4668424461	2.4666759182	2.4583310204	2.4211027847	2.4447034878	2.4455453789	2.4354611897	2.4285317791	2.4207697289	2.419576279	2.413414747	2.4127393838	2.4007493755	2.394680359	2.3953649736	2.3865297437	2.3778610417	2.3722638542	2.3619483764	2.358257008	2.350143399	2.342769914	2.3339901934	2.3231473772	2.3304005921	2.323397169	2.3131742067	2.3009159034	2.2973633084	2.2901933574	2.2836155056	2.2766398372	2.2614395411	2.2635859006	2.2581274864	2.2487001573	2.2402904987	2.2387177352	2.2296697197	2.2220741974	2.2148764918	2.2077157924	2.1684614673	2.1930613378	2.1832639467	2.1766583403	2.2123600703	2.160024054	2.1561476547	2.1496253122	2.1395503747	2.1305116107	2.1258858359	2.1123415672	2.1095846054	2.0982884633	2.0947451198	2.0785826626	2.0838005366	2.0492274956	2.0663613655	2.0602645943	2.0484133592	2.0476362291	2.0401239708	2.0286890554	1.9887316125	2.0025256731	1.9668979554
40.0	5.0	0.0008974003	0.0035525951	0.0027847164	0.0014524933	0.0018133037	0.0078915718	0.0362938292	0.0965029142	0.1936256823	0.3290406143	0.4942917939	0.6792025164	0.8798593764	1.0575261356	1.2571653252	1.4330835415	1.583504487	1.7237949857	1.8503839393	2.0340549542	2.0645943195	2.1559626237	2.2223794986	2.2931908595	2.3559626237	2.4031825331	2.4574798779	2.4488759367	2.5248959201	2.5425941345	2.5632343418	2.5933388843	2.6094828384	2.6155796096	2.6247571468	2.6264224258	2.6264224258	2.6482468313	2.6382551577	2.6389027662	2.6423350911	2.5961976131	2.6491904894	2.6434082709	2.6410953835	2.6344157646	2.6315292812	2.625636044	2.6192524748	2.627671385	2.6127671385	2.6082061245	2.5928763068	2.5912942918	2.5862244426	2.5479137756	2.5763160329	2.5735220649	2.5686557498	2.5621981682	2.5511610695	2.554519382	2.5458044222	2.5482375798	2.5393005828	2.5355907114	2.5355259506	2.5235266907	2.505032843	2.5066241095	2.5090480155	2.4944490702	2.488722361	2.4873161255	2.4828383754	2.4769081321	2.4690350634	2.4657507633	2.4595799796	2.4488759367	2.4428254233	2.4390415395	2.4336016283	2.4282357295	2.4233324082	2.4225090203	2.4119992599	2.4029327412	2.3995744287	2.392645018	2.3864557313	2.3749468036	2.3728004441	2.3654732168	2.3218891664	2.3564529559	2.350041632	2.3431862337	2.3821352577	2.3285502822	2.3263946711	2.3196780461	2.3129336664	2.3068924045	2.3001572763	2.2954944953	2.2846331761	2.2800259043	2.2656304931	2.2626514941	2.255629568	2.2176149505	2.2434637802	2.2304005921	2.2317883245	2.2154963456	2.2108983255	2.2169210843	2.1617540938	2.1922842076	2.1499953742
40.0	5.0	-0.0005735961	0.0020260894	0.0018133037	0.0008974003	0.0012859654	0.0089184938	0.0384031825	0.0994726617	0.1947636229	0.3258765843	0.4858821353	0.6618003516	0.8494957905	1.0153668239	1.1855305764	1.354704413	1.4922194468	1.6272088075	1.7427791655	1.8999167361	1.9310944583	2.0125821075	2.079026737	2.1438708484	2.196650939	2.2521139791	2.2864557313	2.3033860672	2.3489869553	2.3858081229	2.4056711999	2.4169025812	2.4363770932	2.4408363401	2.4522620039	2.4563974466	2.4665556481	2.4761402535	2.4770561569	2.480978814	2.4813581275	2.4469331113	2.4915440836	2.4876491812	2.486585253	2.4840688315	2.4778795448	2.4614950504	2.4495605514	2.4529836248	2.4506244796	2.4484503654	2.4141918771	2.4281524655	2.4288278287	2.3873808863	2.4128411509	2.4068831529	2.4065963549	2.4096031085	2.4073364789	2.394680359	2.3834674808	2.3896197613	2.3839578129	2.3679803867	2.3809603109	2.350226663	2.3502729207	2.3406235544	2.3400499584	2.3443796836	2.3336293829	2.3298640022	2.3175594412	2.3138495698	2.3014802479	2.297946156	2.2848644648	2.2754093811	2.2817096864	2.2726246646	2.2558608567	2.2545471366	2.2285780368	2.2528726062	2.2463040059	2.237737071	2.2306318808	2.2296974743	2.2146267	2.2124710889	2.1995836803	2.2042464613	2.1600518087	2.1873716347	2.1757146822	2.1749097974	2.1993708946	2.1571930798	2.1548154316	2.1429086872	2.1347488204	2.1292071422	2.1212230549	2.11211953	2.1082801369	2.0955407531	2.0894162272	2.0869645666	2.0773892127	2.0380423721	2.0555648071	2.0432232399	2.0392820797	2.027874919	2.0251919697	2.0232213896	1.9930613378	2.010435748	1.9770561569
0.0	10.0	0.0010639282	0.0034693311	0.0028124711	0.0015080026	0.0014247386	0.0011471922	0.0009344065	0.0008881488	0.0009529096	0.0008974003	0.0013414747	0.001683782	0.0017855491	0.0017392913	0.0018503099	0.0013877324	0.0013229716	0.0013692293	0.0017022851	0.0023591452	0.002978999	0.003922657	0.0044222407	0.0048200574	0.0050605977	0.0050976038	0.0050513461	0.0050791007	0.0051901193	0.0050143399	0.0049495791	0.0050513461	0.0049033213	0.0048940698	0.0047737996	0.0047182903	0.0045795171	0.0045332593	0.0045332593	0.0042649644	0.0044222407	0.0043019706	0.0041446942	0.0041354427	0.0042372097	0.0040521787	0.004107688	0.0041817004	0.0040984365	0.0041631973	0.004107688	0.0040984365	0.0042279582	0.0042557128	0.0044314923	0.0042279582	0.0040706818	0.0041631973	0.0042094551	0.0041631973	0.0043944861	0.0042279582	0.0041446942	0.0043019706	0.0042464613	0.0042834675	0.0046072717	0.0042649644	0.0043944861	0.0045425109	0.0045240078	0.0043019706	0.0043204737	0.0043574799	0.0047645481	0.0046350264	0.0043944861	0.0048293089	0.004931076	0.0050513461	0.0044129892	0.0047645481	0.0049033213	0.0046720326	0.0046257748	0.0046905357	0.004561014	0.0047645481	0.0050976038	0.0046072717	0.0045795171	0.0045887686	0.0046350264	0.0047182903	0.0048200574	0.004662781	0.0046905357	0.0048293089	0.0048663151	0.0050420946	0.004746045	0.0049403275	0.0050235915	0.0050605977	0.0050420946	0.004931076	0.0048663151	0.0049495791	0.0050698492	0.0051161069	0.0049773337	0.0049588306	0.0054121565	0.0051993709	0.0053658988	0.0053103895	0.005319641	0.0053473957	0.0051623647	0.0053844019	0.0052548802
0.0	10.0	-0.000185031	0.0025534277	0.0023406421	0.0008974003	0.0009529096	0.0006198538	0.0003515589	0.0002775465	0.0001480248	0.0001757794	0.0005643445	0.0009344065	0.0010361736	0.0009344065	0.0008511426	0.0005828476	0.0006291054	0.0012027015	0.001868813	0.0023591452	0.0025349246	0.002895735	0.002978999	0.0030437598	0.0032010362	0.0031270238	0.0031917846	0.0031362753	0.0030252567	0.0028772319	0.0028124711	0.0028032195	0.002793968	0.0026459432	0.0025256731	0.0025534277	0.0023036359	0.0023961514	0.0023406421	0.0021833657	0.0021741142	0.0021926173	0.0021186049	0.002137108	0.0020723471	0.002053844	0.0019428254	0.0020445925	0.0020168378	0.0020815987	0.0019150708	0.0021001018	0.0020908502	0.0020630956	0.0020723471	0.0021741142	0.0019890832	0.0022203719	0.0020445925	0.0019983347	0.0021186049	0.001952077	0.0020353409	0.0023313905	0.002137108	0.0023961514	0.0023036359	0.002238875	0.0023128874	0.0021278564	0.0022758812	0.0022758812	0.002322139	0.0021926173	0.0022666297	0.0024146545	0.0023683967	0.0023868998	0.0024054029	0.0025534277	0.0024424091	0.0025996854	0.0024886669	0.00250717	0.0023498936	0.0026644463	0.00250717	0.0025719308	0.0026551947	0.0025256731	0.0025811823	0.0026459432	0.0027477102	0.0027754649	0.0029049866	0.0029419928	0.0027477102	0.0028032195	0.0027569618	0.0028217226	0.0028587288	0.0029142381	0.0028032195	0.0029234897	0.0029049866	0.0029882505	0.0030900176	0.0030345083	0.0029327412	0.0031732815	0.0031732815	0.0032380424	0.0032195393	0.0033120548	0.0033120548	0.0032843001	0.003265797	0.0034323249	0.0035248404	0.0034970858	0.0035063373
0.0	10.0	0.0001480248	0.0024424091	0.001868813	0.0009806643	0.0009806643	0.0005920992	0.0004348228	0.0004440744	0.0003978166	0.0005643445	0.0009806643	0.0012674623	0.0012859654	0.001211953	0.0011009344	0.0007493755	0.0008233879	0.0012304561	0.0018965677	0.0025256731	0.0029512443	0.0032565455	0.0033953187	0.0036543621	0.0036451106	0.0036821168	0.0036081044	0.0038023869	0.003635859	0.0035988528	0.0035618466	0.0034970858	0.0033213063	0.0032565455	0.00316403	0.00316403	0.0031362753	0.0030067536	0.0030345083	0.0028217226	0.002895735	0.0028587288	0.0030067536	0.0029142381	0.0028217226	0.0027199556	0.0028309742	0.002793968	0.0025441761	0.0025811823	0.002608937	0.002710704	0.0026736978	0.0026181885	0.002710704	0.0025626792	0.0026829494	0.0027477102	0.002710704	0.0028032195	0.0028402257	0.0027569618	0.0026736978	0.0029975021	0.0030252567	0.0030067536	0.0031362753	0.0028772319	0.0030622629	0.0029604959	0.0029419928	0.0031085207	0.0030715145	0.00316403	0.0030715145	0.0031362753	0.0031455269	0.0031362753	0.0033213063	0.0032750486	0.0032472939	0.0032935517	0.0030715145	0.0032565455	0.0032380424	0.0033583125	0.003450828	0.0033768156	0.0034323249	0.0034415765	0.0033583125	0.003450828	0.0034415765	0.003635859	0.0036821168	0.0035525951	0.0036636137	0.0035803497	0.0036173559	0.0036821168	0.003719123	0.0036636137	0.003719123	0.003922657	0.00382089	0.0039041539	0.003922657	0.004005921	0.0038486446	0.0040336756	0.0039504117	0.0039874179	0.0040521787	0.0039781663	0.0040336756	0.0041446942	0.0042094551	0.0042094551	0.0043574799	0.0044407438	0.0044222407
2.5	10.0	-0.0006013507	0.0019428254	0.0016190212	0.0006753631	0.0007863817	0.0010639282	0.0031825331	0.0084651679	0.0181330373	0.0330372837	0.0538810251	0.0791470071	0.1087242113	0.1380423721	0.172041817	0.2063003053	0.2398464243	0.2688407808	0.296650939	0.3300582848	0.3401702285	0.3590988991	0.3743084467	0.3879452308	0.399259876	0.4079008234	0.4176519567	0.4189841799	0.429170136	0.4331297992	0.4375335369	0.4401332223	0.444370432	0.4457489129	0.446877602	0.4477935054	0.4482098251	0.4486076418	0.4488574336	0.4497825886	0.4490239615	0.4426033861	0.4478860209	0.447432695	0.4468683504	0.4460727172	0.446877602	0.4466740679	0.4458136738	0.4445739661	0.443796836	0.4433157554	0.4415024517	0.4411416412	0.4406513091	0.4332870756	0.4375150338	0.436441854	0.4357109816	0.433832917	0.433176057	0.4329540198	0.432704228	0.4317513183	0.4288925895	0.4265982052	0.427588121	0.4273568323	0.4265704506	0.4236377093	0.4235914516	0.4204274216	0.420029605	0.4190951984	0.4170598575	0.4164585068	0.4156628735	0.4137940605	0.4121472847	0.412017763	0.409963919	0.4082893885	0.4070681839	0.4063373115	0.4042094551	0.4034138218	0.4016467758	0.3999352392	0.3996021834	0.3981681932	0.3972522898	0.3952354519	0.3937274493	0.3917568693	0.3861689333	0.3900638357	0.3873716347	0.385928393	0.3918216301	0.3836155056	0.3819039689	0.381265612	0.3804884818	0.3786659265	0.3755666574	0.3758997132	0.3736978444	0.3703117772	0.3704320474	0.3677583495	0.3675918216	0.3615505597	0.3646405773	0.3633453603	0.3604866315	0.3610694791	0.3587473402	0.3578869461	0.3502914238	0.3534554538	0.3459709501
